CODIGO_UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,CODIGO_CIUDAD,SERVICIO,AEREO PROPUESTO,TERRESTRE PROPUESTO,A TRAVÉS DE,OBSERVACION
150511,LIMA,CAÑETE,PACARAN,PELIM,DIST. NACIONAL,-,1,LIM - AYP,ALEJADO
150608,LIMA,HUARAL,PACARAOS,PELIM,DIST. NACIONAL,-,2,LIM - CNT,ALEJADO
150808,LIMA,HUAURA,PACCHO,PELIM,DIST. NACIONAL,-,2,LIM - OYA,ALEJADO
150906,LIMA,OYON,PACHANGARA,PELIM,DIST. NACIONAL,-,4,LIM - HNV,ALEJADO
150202,LIMA,BARRANCA,PARAMONGA,PEBAR,DIST. NACIONAL,-,1,LIM - PSC,ALEJADO
150203,LIMA,BARRANCA,PATIVILCA,PEBAR,DIST. NACIONAL,-,1,LIM - TRU,ALEJADO
151023,LIMA,YAUYOS,PUTINZA,PELIM,DIST. NACIONAL,-,4,LIM - JUL,ALEJADO
150512,LIMA,CAÑETE,QUILMANA,PELIM,DIST. NACIONAL,-,1,LIM - HRZ,ALEJADO
151024,LIMA,YAUYOS,QUINCHES,PELIM,DIST. NACIONAL,-,4,LIM - CNT,ALEJADO
151025,LIMA,YAUYOS,QUINOCAY,PELIM,DIST. NACIONAL,-,4,LIM - JAE - CHA,ALEJADO
150714,LIMA,HUAROCHIRI,RICARDO PALMA,PEHRI,DIST. NACIONAL,-,2,LIM - LIM,ALEJADO
150715,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,PEHRI,DIST. NACIONAL,-,2,LIM - LIM,ALEJADO
150513,LIMA,CAÑETE,SAN ANTONIO,PELIM,DIST. NACIONAL,-,1,LIM - JUL - PUN,ALEJADO
150716,LIMA,HUAROCHIRI,SAN ANTONIO,PEHRI,DIST. NACIONAL,-,5,LIM - TPP,ALEJADO
150717,LIMA,HUAROCHIRI,SAN BARTOLOME,PEHRI,DIST. NACIONAL,-,2,LIM - LIM,ALEJADO
150406,LIMA,CANTA,SAN BUENAVENTURA,PELIM,DIST. NACIONAL,-,2,LIM - LIM,ALEJADO
150718,LIMA,HUAROCHIRI,SAN DAMIAN,PEHRI,DIST. NACIONAL,-,2,LIM - LIM,ALEJADO
151026,LIMA,YAUYOS,SAN JOAQUIN,PELIM,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
150719,LIMA,HUAROCHIRI,SAN JUAN DE IRIS,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150720,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150721,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150514,LIMA,CAÑETE,SAN LUIS,PEHCH,DIST. NACIONAL,-,2,LIM - CNT,ALEJADO
150722,LIMA,HUAROCHIRI,SAN MATEO,PEHRI,DIST. NACIONAL,-,2,LIM - LIM,ALEJADO
150723,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150609,LIMA,HUARAL,SAN MIGUEL DE ACOS,PELIM,DIST. NACIONAL,-,2,LIM - HRL,ALEJADO
150724,LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150725,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
151027,LIMA,YAUYOS,SAN PEDRO DE PILAS,PELIM,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PELIM,DIST. NACIONAL,-,1,LIM - CNT,URBANO
150726,LIMA,HUAROCHIRI,SANGALLAYA,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150610,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,PELIM,DIST. NACIONAL,-,2,LIM - HRL,ALEJADO
150727,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150515,LIMA,CAÑETE,SANTA CRUZ DE FLORES,PELIM,DIST. NACIONAL,-,1,LIM - CNT,ALEJADO
150728,LIMA,HUAROCHIRI,SANTA EULALIA,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150809,LIMA,HUAURA,SANTA LEONOR,PELIM,DIST. NACIONAL,-,2,LIM - HCH,URBANO
150810,LIMA,HUAURA,SANTA MARIA,PEHCH,DIST. NACIONAL,-,2,LIM - HCH,ALEJADO
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,PELIM,DIST. NACIONAL,-,2,LIM - LIM,ALEJADO
150729,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150730,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,PEHRI,DIST. NACIONAL,-,5,LIM - LIM,ALEJADO
150811,LIMA,HUAURA,SAYAN,PEHCH,DIST. NACIONAL,-,2,LIM - HCH,ALEJADO
150611,LIMA,HUARAL,SUMBILCA,PELIM,DIST. NACIONAL,-,2,LIM - HRL,ALEJADO
150204,LIMA,BARRANCA,SUPE,PEBAR,DIST. NACIONAL,-,1,LIM-BAR,ALEJADO
150205,LIMA,BARRANCA,SUPE PUERTO,PELIM,DIST. NACIONAL,-,1,LIM-BAR,ALEJADO
150732,LIMA,HUAROCHIRI,SURCO,PEHRI,DIST. NACIONAL,-,2,LIM - LIM,ALEJADO
151028,LIMA,YAUYOS,TANTA,PELIM,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
151029,LIMA,YAUYOS,TAURIPAMPA,PELIM,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
151030,LIMA,YAUYOS,TOMAS,PELIM,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
151031,LIMA,YAUYOS,TUPE,PELIM,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
150812,LIMA,HUAURA,VEGUETA,PEHCH,DIST. NACIONAL,-,2,LIM - HCH,ALEJADO
150612,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,PELIM,DIST. NACIONAL,-,2,LIM - HRL,ALEJADO
151032,LIMA,YAUYOS,VIÑAC,PELIM,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
151033,LIMA,YAUYOS,VITIS,PELIM,DIST. NACIONAL,-,4,LIM -CNT,ALEJADO
151001,LIMA,YAUYOS,YAUYOS,PELIM,DIST. NACIONAL,-,4,LIM - HYO,ALEJADO
150516,LIMA,CAÑETE,ZUÑIGA,PELIM,DIST. NACIONAL,-,1,LIM - CNT,ALEJADO
160102,LORETO,MAYNAS,ALTO NANAY,PELRT,DIST. NACIONAL,10,11,LIM - IQT,ALEJADO
160502,LORETO,REQUENA,ALTO TAPICHE,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
160706,LORETO,DATEM DEL MARAÑON,ANDOAS,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
160112,LORETO,MAYNAS,BELEN,PELRT,DIST. NACIONAL,10,11,LIM - AYP,ALEJADO
160204,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,PELRT,DIST. NACIONAL,15,16,LIM - AQP,ALEJADO
160503,LORETO,REQUENA,CAPELO,PELRT,DIST. NACIONAL,15,16,LIM - JUL,ALEJADO
160601,LORETO,UCAYALI,CONTAMANA,PELRT,DIST. NACIONAL,15,18,LIM - LME,ALEJADO
160504,LORETO,REQUENA,EMILIO SAN MARTIN,PELRT,DIST. NACIONAL,15,16,LIM - TPP,ALEJADO
160103,LORETO,MAYNAS,FERNANDO LORES,PELRT,DIST. NACIONAL,10,11,LIM - CIX,ALEJADO
160602,LORETO,UCAYALI,INAHUAYA,PELRT,DIST. NACIONAL,15,18,LIM - CNT,ALEJADO
160104,LORETO,MAYNAS,INDIANA,PELRT,DIST. NACIONAL,10,11,LIM - PSC,ALEJADO
160101,LORETO,MAYNAS,IQUITOS,PELRT,DIST. NACIONAL,1,10,LIM - PCL,ALEJADO
160510,LORETO,REQUENA,JENARO HERRERA,PELRT,DIST. NACIONAL,15,16,LIM - TPP,ALEJADO
160105,LORETO,MAYNAS,LAS AMAZONAS,PELRT,DIST. NACIONAL,10,11,LIM - IQT,ALEJADO
160207,LORETO,DATEM DEL MARAÑON,MANSERICHE,PELRT,DIST. NACIONAL,15,16,LIM - TPP,ALEJADO
160505,LORETO,REQUENA,MAQUIA,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
160106,LORETO,MAYNAS,MAZAN,PELRT,DIST. NACIONAL,10,11,LIM - IQT,ALEJADO
160208,LORETO,DATEM DEL MARAÑON,MORONA,PELRT,DIST. NACIONAL,15,16,LIM - OYA,ALEJADO
160107,LORETO,MAYNAS,NAPO,PELRT,DIST. NACIONAL,10,11,LIM - CJA,ALEJADO
160301,LORETO,LORETO,NAUTA,PELRT,DIST. NACIONAL,15,17,LIM - IQT,ALEJADO
160603,LORETO,UCAYALI,PADRE MARQUEZ,PELRT,DIST. NACIONAL,15,18,LIM - PCL,ALEJADO
160604,LORETO,UCAYALI,PAMPA HERMOSA,PELRT,DIST. NACIONAL,15,18,LIM - LME,ALEJADO
160302,LORETO,LORETO,PARINARI,PELRT,DIST. NACIONAL,15,16,LIM - HYO,ALEJADO
160209,LORETO,DATEM DEL MARAÑON,PASTAZA,PELRT,DIST. NACIONAL,15,16,LIM - CUZ,ALEJADO
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,PELRT,DIST. NACIONAL,15,16,LIM - HNV,ALEJADO
160506,LORETO,REQUENA,PUINAHUA,PELRT,DIST. NACIONAL,15,16,LIM - HUU,ALEJADO
160108,LORETO,MAYNAS,PUNCHANA,PELRT,DIST. NACIONAL,10,11,LIM - AYP,ALEJADO
160109,LORETO,MAYNAS,PUTUMAYO,PELRT,DIST. NACIONAL,10,11,LIM -CNT,ALEJADO
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
160501,LORETO,REQUENA,REQUENA,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,PELRT,DIST. NACIONAL,10,11,LIM - IQT,URBANO
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
160507,LORETO,REQUENA,SAQUENA,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
160605,LORETO,UCAYALI,SARAYACU,PELRT,DIST. NACIONAL,15,18,LIM - PCL,ALEJADO
160508,LORETO,REQUENA,SOPLIN,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
160509,LORETO,REQUENA,TAPICHE,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
160114,LORETO,MAYNAS,TENIENTE MANUEL CLAVERO,PELRT,DIST. NACIONAL,10,11,LIM - IQT,ALEJADO
160303,LORETO,LORETO,TIGRE,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
160110,LORETO,MAYNAS,TORRES CAUSANA,PELRT,DIST. NACIONAL,10,11,LIM - IQT,ALEJADO
160304,LORETO,LORETO,TROMPETEROS,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
160305,LORETO,LORETO,URARINAS,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
160606,LORETO,UCAYALI,VARGAS GUERRA,PELRT,DIST. NACIONAL,15,18,LIM - PCL,ALEJADO
160511,LORETO,REQUENA,YAQUERANA,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,PELRT,DIST. NACIONAL,15,16,LIM - IQT,ALEJADO
170202,MADRE DE DIOS,MANU,FITZCARRALD,PEMDD,DIST. NACIONAL,10,11,LIM - HRZ,ALEJADO
170204,MADRE DE DIOS,MANU,HUEPETUHE,PEMDD,DIST. NACIONAL,10,11,LIM - HYO,ALEJADO
170302,MADRE DE DIOS,TAHUAMANU,IBERIA,PEMDD,DIST. NACIONAL,8,9,LIM - PSC,ALEJADO
170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,PEMDD,DIST. NACIONAL,8,9,LIM - PCL,ALEJADO
170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,PEMDD,DIST. NACIONAL,8,9,LIM - JAE - CHA,ALEJADO
170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,PEMDD,DIST. NACIONAL,8,9,LIM - PEM,ALEJADO
170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,PEMDD,DIST. NACIONAL,8,9,LIM - PEM,ALEJADO
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,PEMDD,DIST. NACIONAL,4,5,LIM - PEM,URBANO
170201,MADRE DE DIOS,MANU,MANU,PEMDD,DIST. NACIONAL,8,9,LIM - PEM,ALEJADO
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,PEMDD,DIST. NACIONAL,8,9,LIM - PEM,ALEJADO
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,PEMDD,DIST. NACIONAL,4,5,LIM - PEM,URBANO
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,PEMQG,DIST. NACIONAL,2,3,LIM - AYP,ALEJADO
180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,PEMQG,DIST. NACIONAL,8,9,LIM -CNT,ALEJADO
180203,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,PEMQG,DIST. NACIONAL,8,9,LIM - TCQ,URBANO
180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,PEMQG,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
180302,MOQUEGUA,ILO,EL ALGARROBAL,PEILQ,DIST. NACIONAL,2,3,LIM - CJA,ALEJADO
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,PEMQG,DIST. NACIONAL,8,9,LIM - CJA,ALEJADO
180301,MOQUEGUA,ILO,ILO,PEILQ,DIST. NACIONAL,2,3,LIM - CIX,ALEJADO
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,PEMQG,DIST. NACIONAL,8,9,LIM - TCQ - MQG,ALEJADO
180206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,PEMQG,DIST. NACIONAL,8,9,LIM - TCQ - MQG,ALEJADO
180207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,PEMQG,DIST. NACIONAL,8,9,LIM - TCQ - MQG,ALEJADO
180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,PEMQG,DIST. NACIONAL,2,3,LIM - HUU,ALEJADO
180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,PEMQG,DIST. NACIONAL,8,9,LIM -CNT,ALEJADO
180303,MOQUEGUA,ILO,PACOCHA,PEILQ,DIST. NACIONAL,2,3,LIM - AND,ALEJADO
180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,PEMQG,DIST. NACIONAL,8,9,LIM - HUU,ALEJADO
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,PEMQG,DIST. NACIONAL,8,9,LIM -CNT,ALEJADO
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,PEMQG,DIST. NACIONAL,2,3,LIM - TCQ - MQG,ALEJADO
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,PEMQG,DIST. NACIONAL,2,3,LIM - AYP,ALEJADO
180106,MOQUEGUA,MARISCAL NIETO,TORATA,PEMQG,DIST. NACIONAL,2,3,LIM - TCQ - MQG,ALEJADO
180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,PEMQG,DIST. NACIONAL,8,9,LIM - TCQ - MQG,ALEJADO
180211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,PEMQG,DIST. NACIONAL,8,9,LIM - TCQ - MQG,ALEJADO
190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,PECEP,DIST. NACIONAL,-,2,LIM - CHM,ALEJADO
190101,PASCO,PASCO,CHAUPIMARCA,PECEP,DIST. NACIONAL,-,2,LIM - AQP,ALEJADO
190302,PASCO,OXAPAMPA,CHONTABAMBA,PELME,DIST. NACIONAL,-,3,LIM - CIX,ALEJADO
190308,PASCO,OXAPAMPA,CONSTITUCION,PELME,DIST. NACIONAL,-,3,LIM - JUL,ALEJADO
190203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,PECEP,DIST. NACIONAL,-,2,LIM - BAR,ALEJADO
190102,PASCO,PASCO,HUACHON,PECEP,DIST. NACIONAL,-,2,LIM - HNV,ALEJADO
190303,PASCO,OXAPAMPA,HUANCABAMBA,PELME,DIST. NACIONAL,-,3,LIM - AQP,ALEJADO
190103,PASCO,PASCO,HUARIACA,PECEP,DIST. NACIONAL,-,2,LIM - HRZ,ALEJADO
190104,PASCO,PASCO,HUAYLLAY,PECEP,DIST. NACIONAL,-,2,LIM - AND,ALEJADO
190105,PASCO,PASCO,NINACACA,PECEP,DIST. NACIONAL,-,2,LIM - CJA,ALEJADO
190301,PASCO,OXAPAMPA,OXAPAMPA,PELME,DIST. NACIONAL,-,2,LIM - CJA,ALEJADO
190304,PASCO,OXAPAMPA,PALCAZU,PELME,DIST. NACIONAL,-,3,LIM - TAR,ALEJADO
190106,PASCO,PASCO,PALLANCHACRA,PECEP,DIST. NACIONAL,-,2,LIM - LME,ALEJADO
190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,PECEP,DIST. NACIONAL,-,2,LIM-BAR,ALEJADO
190107,PASCO,PASCO,PAUCARTAMBO,PECEP,DIST. NACIONAL,-,2,LIM - CUZ,ALEJADO
190305,PASCO,OXAPAMPA,POZUZO,PELME,DIST. NACIONAL,-,3,LIM - JUL,ALEJADO
190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,PELME,DIST. NACIONAL,-,3,LIM - CIX,ALEJADO
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,PECEP,DIST. NACIONAL,-,2,LIM - CEP,ALEJADO
190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,PECEP,DIST. NACIONAL,-,2,LIM - CEP,ALEJADO
190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,PECEP,DIST. NACIONAL,-,2,LIM - CEP,ALEJADO
190109,PASCO,PASCO,SIMON BOLIVAR,PECEP,DIST. NACIONAL,-,2,LIM - CEP,ALEJADO
190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,PECEP,DIST. NACIONAL,-,2,LIM - CEP,ALEJADO
190110,PASCO,PASCO,TICLACAYAN,PECEP,DIST. NACIONAL,-,2,LIM - CEP,ALEJADO
190111,PASCO,PASCO,TINYAHUARCO,PECEP,DIST. NACIONAL,-,2,LIM - CEP,ALEJADO
190112,PASCO,PASCO,VICCO,PECEP,DIST. NACIONAL,-,2,LIM - CEP,ALEJADO
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,PECEP,DIST. NACIONAL,-,2,LIM - CEP,ALEJADO
190307,PASCO,OXAPAMPA,VILLA RICA,PELME,DIST. NACIONAL,-,2,LIM - LME,ALEJADO
190113,PASCO,PASCO,YANACANCHA,PECEP,DIST. NACIONAL,-,2,LIM - CEP,URBANO
190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,PECEP,DIST. NACIONAL,-,2,LIM - CEP,URBANO
200502,PIURA,PAITA,AMOTAPE,PEPAI,DIST. NACIONAL,3,4,LIM - PIU - PAI,ALEJADO
200503,PIURA,PAITA,ARENAL,PEPAI,DIST. NACIONAL,3,4,LIM - PIU - PAI,ALEJADO
200201,PIURA,AYABACA,AYABACA,PEPIU,DIST. NACIONAL,2,3,LIM - PIU,ALEJADO
200602,PIURA,SULLANA,BELLAVISTA,PESLL,DIST. NACIONAL,3,4,LIM - JAE,ALEJADO
200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,PEPIU,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
200803,PIURA,SECHURA,BERNAL,PEPIU,DIST. NACIONAL,3,4,LIM - PIU,ALEJADO
200402,PIURA,MORROPON,BUENOS AIRES,PEPIU,DIST. NACIONAL,1,2,LIM - PIU,ALEJADO
200302,PIURA,HUANCABAMBA,CANCHAQUE,PEPIU,DIST. NACIONAL,10,10,LIM - HUU,ALEJADO
200104,PIURA,PIURA,CASTILLA,PEPIU,DIST. NACIONAL,1,2,LIM - TPP,ALEJADO
200105,PIURA,PIURA,CATACAOS,PEPIU,DIST. NACIONAL,1,2,LIM - HRZ,ALEJADO
200403,PIURA,MORROPON,CHALACO,PEPIU,DIST. NACIONAL,1,2,LIM - AQP,ALEJADO
200401,PIURA,MORROPON,CHULUCANAS,PEPIU,DIST. NACIONAL,1,2,LIM - CJA,ALEJADO
200504,PIURA,PAITA,COLAN,PEPAI,DIST. NACIONAL,3,4,LIM - JUL,ALEJADO
200804,PIURA,SECHURA,CRISTO NOS VALGA,PEPIU,DIST. NACIONAL,3,4,LIM - CUZ,ALEJADO
200107,PIURA,PIURA,CURA MORI,PEPIU,DIST. NACIONAL,1,2,LIM - CJA,ALEJADO
200702,PIURA,TALARA,EL ALTO,PETAL,DIST. NACIONAL,3,4,LIM - TCQ - ILQ,ALEJADO
200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,PEPIU,DIST. NACIONAL,10,10,LIM - CHN,URBANO
200108,PIURA,PIURA,EL TALLAN,PEPIU,DIST. NACIONAL,1,2,LIM - CJA,ALEJADO
200202,PIURA,AYABACA,FRIAS,PEPIU,DIST. NACIONAL,4,5,LIM - JAE - BGR,ALEJADO
200301,PIURA,HUANCABAMBA,HUANCABAMBA,PEPIU,DIST. NACIONAL,10,10,LIM - LME,ALEJADO
200304,PIURA,HUANCABAMBA,HUARMACA,PEPIU,DIST. NACIONAL,10,10,LIM - HYO,ALEJADO
200603,PIURA,SULLANA,IGNACIO ESCUDERO,PESLL,DIST. NACIONAL,3,4,LIM - AQP,ALEJADO
200203,PIURA,AYABACA,JILILI,PEPIU,DIST. NACIONAL,4,5,LIM - AYP,URBANO
200109,PIURA,PIURA,LA ARENA,PEPIU,DIST. NACIONAL,1,2,LIM - PIU,ALEJADO
200703,PIURA,TALARA,LA BREA,PETAL,DIST. NACIONAL,2,3,LIM - PIU - TAL,ALEJADO
200505,PIURA,PAITA,LA HUACA,PEPAI,DIST. NACIONAL,3,4,LIM - PIU - PAI,ALEJADO
200404,PIURA,MORROPON,LA MATANZA,PEPIU,DIST. NACIONAL,1,2,LIM - PIU,ALEJADO
200110,PIURA,PIURA,LA UNION,PEPIU,DIST. NACIONAL,1,2,LIM - HUU,ALEJADO
200204,PIURA,AYABACA,LAGUNAS,PEPIU,DIST. NACIONAL,4,5,LIM - PIU,ALEJADO
200305,PIURA,HUANCABAMBA,LALAQUIZ,PEPIU,DIST. NACIONAL,10,10,LIM - PIU,ALEJADO
200604,PIURA,SULLANA,LANCONES,PESLL,DIST. NACIONAL,3,4,LIM - PIU - SLL,ALEJADO
200111,PIURA,PIURA,LAS LOMAS,PEPIU,DIST. NACIONAL,1,2,LIM - PIU,ALEJADO
200704,PIURA,TALARA,LOBITOS,PETAL,DIST. NACIONAL,2,3,LIM - PIU - TAL,ALEJADO
200705,PIURA,TALARA,LOS ORGANOS,PETAL,DIST. NACIONAL,2,3,LIM - TAL,ALEJADO
200706,PIURA,TALARA,MANCORA,PETAL,DIST. NACIONAL,2,3,LIM - TAL,ALEJADO
200605,PIURA,SULLANA,MARCAVELICA,PESLL,DIST. NACIONAL,3,4,LIM - PIU - SLL,ALEJADO
200606,PIURA,SULLANA,MIGUEL CHECA,PESLL,DIST. NACIONAL,3,4,LIM - PIU - SLL,ALEJADO
200205,PIURA,AYABACA,MONTERO,PEPIU,DIST. NACIONAL,4,5,LIM - CIX,ALEJADO
200405,PIURA,MORROPON,MORROPON,PEPIU,DIST. NACIONAL,1,2,LIM - CIX,ALEJADO
200206,PIURA,AYABACA,PACAIPAMPA,PEPIU,DIST. NACIONAL,4,5,LIM - HYO,ALEJADO
200207,PIURA,AYABACA,PAIMAS,PEPIU,DIST. NACIONAL,4,5,LIM - TRU,ALEJADO
200501,PIURA,PAITA,PAITA,PEPAI,DIST. NACIONAL,1,2,LIM - PIU,ALEJADO
200701,PIURA,TALARA,PARIÑAS,PETAL,DIST. NACIONAL,2,3,LIM - IQT,ALEJADO
200101,PIURA,PIURA,PIURA,PEPIU,DIST. NACIONAL,1,2,LIM - CUZ,ALEJADO
200607,PIURA,SULLANA,QUERECOTILLO,PESLL,DIST. NACIONAL,3,4,LIM - HNV,ALEJADO
200806,PIURA,SECHURA,RINCONADA LLICUAR,PEPIU,DIST. NACIONAL,3,4,LIM - PIU,ALEJADO
200406,PIURA,MORROPON,SALITRAL,PEPIU,DIST. NACIONAL,1,2,LIM - PIU,ALEJADO
200608,PIURA,SULLANA,SALITRAL,PESLL,DIST. NACIONAL,3,4,LIM - PIU - SLL,ALEJADO
200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,PEPIU,DIST. NACIONAL,1,2,LIM - PIU,ALEJADO
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,PEPIU,DIST. NACIONAL,10,10,LIM - PIU,ALEJADO
200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,PEPIU,DIST. NACIONAL,1,2,LIM - PIU,ALEJADO
200409,PIURA,MORROPON,SANTO DOMINGO,PEPIU,DIST. NACIONAL,1,2,LIM - PIU,ALEJADO
200208,PIURA,AYABACA,SAPILLICA,PEPIU,DIST. NACIONAL,4,5,LIM - PIU,ALEJADO
200801,PIURA,SECHURA,SECHURA,PEPIU,DIST. NACIONAL,3,4,LIM - PIU,ALEJADO
200209,PIURA,AYABACA,SICCHEZ,PEPIU,DIST. NACIONAL,4,5,LIM - PIU,ALEJADO
200307,PIURA,HUANCABAMBA,SONDOR,PEPIU,DIST. NACIONAL,10,10,LIM - PIU,ALEJADO
200308,PIURA,HUANCABAMBA,SONDORILLO,PEPIU,DIST. NACIONAL,10,10,LIM - PIU,ALEJADO
200601,PIURA,SULLANA,SULLANA,PESLL,DIST. NACIONAL,1,2,LIM - PIU - SLL,ALEJADO
200210,PIURA,AYABACA,SUYO,PEPIU,DIST. NACIONAL,4,5,LIM - PIU,ALEJADO
200506,PIURA,PAITA,TAMARINDO,PEPAI,DIST. NACIONAL,2,3,LIM - PIU - PAI,ALEJADO
200114,PIURA,PIURA,TAMBO GRANDE,PEPIU,DIST. NACIONAL,1,2,LIM - PIU,ALEJADO
200805,PIURA,SECHURA,VICE,PEPIU,DIST. NACIONAL,3,4,LIM - PIU,ALEJADO
200507,PIURA,PAITA,VICHAYAL,PEPAI,DIST. NACIONAL,2,3,LIM - PIU - TAL,ALEJADO
200410,PIURA,MORROPON,YAMANGO,PEPIU,DIST. NACIONAL,1,2,LIM - PIU,ALEJADO
210202,PUNO,AZANGARO,ACHAYA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210102,PUNO,PUNO,ACORA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL - PUN,ALEJADO
